,0
356,7.615307544584105e-07
357,7.025826013609016e-07
358,7.306920681692896e-07
359,7.324324087221157e-07
360,7.397190977351268e-07
361,7.042224407095335e-07
362,7.288867075027994e-07
363,7.20647844182646e-07
364,8.653413243465995e-07
365,8.018145704667287e-07
366,7.306666595515055e-07
367,6.997926140525784e-07
368,7.161521996585115e-07
369,7.124614398773034e-07
370,7.195319648901245e-07
371,7.068577145730091e-07
372,7.222671829294112e-07
373,6.980372099184204e-07
374,6.949433548266877e-07
375,6.915201038611435e-07
376,7.265182274444639e-07
377,7.501004078966869e-07
378,7.332330360404594e-07
379,7.010351417694187e-07
380,7.064615298683444e-07
381,7.125000021824986e-07
382,7.376257129087557e-07
383,7.360441526704295e-07
384,7.272177490156009e-07
385,8.768920718133543e-07
386,8.073440778455219e-07
387,7.654654420131502e-07
388,7.036231983863743e-07
389,7.20639739449158e-07
390,7.425425593993879e-07
391,7.11534437168357e-07
392,7.224593161474213e-07
393,7.175129844018118e-07
394,7.12474198716683e-07
395,7.131470992592864e-07
396,7.428139605823829e-07
397,7.528225846580162e-07
398,7.144478544671188e-07
399,7.086100217804634e-07
400,7.460381684020542e-07
401,7.463316520881937e-07
402,7.248971484126734e-07
403,7.385080988892549e-07
404,7.074380515735935e-07
405,7.40120282507368e-07
406,8.709255385285681e-07
407,8.744233892249727e-07
408,7.627254116576621e-07
409,7.297380175112911e-07
410,7.489467525274148e-07
411,7.205941767365477e-07
412,7.045549088614216e-07
413,7.402206680991051e-07
414,7.229895589299519e-07
415,7.475377608911981e-07
416,7.111685828598565e-07
417,7.092037169017656e-07
418,7.332654755208679e-07
419,7.192147602250199e-07
420,7.062048147212919e-07
421,7.422691325415823e-07
422,7.322906593378167e-07
423,7.517068531367943e-07
424,7.090721409599844e-07
425,7.456827474067017e-07
426,7.395792162204012e-07
427,8.720812032609082e-07
428,7.785200616363953e-07
429,7.613453784738724e-07
430,7.044604918289122e-07
431,7.166147018325354e-07
432,7.145661336174023e-07
433,7.462235757788458e-07
434,7.300812773415024e-07
435,7.61561508382996e-07
436,7.515578005982367e-07
437,7.480923166469555e-07
438,7.148914315365544e-07
439,7.588944521302067e-07
440,7.242768310976873e-07
441,7.284394550188378e-07
442,7.145530287974578e-07
443,7.561808636285664e-07
444,7.335040738296096e-07
445,7.420040133054771e-07
446,7.264555393374764e-07
447,7.533668632555903e-07
448,8.915323244382894e-07
449,7.916580317419667e-07
450,7.514720859459889e-07
451,7.202453517123147e-07
452,7.526526299610108e-07
453,7.102484436111339e-07
454,7.049638087304565e-07
455,7.209988894730438e-07
456,7.384072806680999e-07
457,7.235173974650415e-07
458,7.250506557964835e-07
459,7.409637994469558e-07
460,7.393326461658869e-07
461,7.487951770745569e-07
462,7.109969241409644e-07
463,7.538077085713328e-07
464,7.380268113021926e-07
465,7.589589624369221e-07
466,7.615927247130574e-07
467,7.401613659151631e-07
468,7.310552489195001e-07
469,8.632381976396699e-07
470,7.839267841023455e-07
471,7.285272900576691e-07
472,7.361167751899611e-07
473,7.47738727228014e-07
474,7.287158579407853e-07
475,7.10092714784358e-07
476,7.072896058075953e-07
477,7.452164931198881e-07
478,7.091847128115625e-07
479,7.056584909599976e-07
480,7.246464997708722e-07
481,7.423968763631831e-07
482,7.295546804480292e-07
483,7.36281466898485e-07
484,7.18218642748847e-07
485,7.317540592104647e-07
486,7.452261818446518e-07
487,7.253292674484654e-07
488,7.207489785206172e-07
489,7.02579941638285e-07
490,8.638861275534785e-07
491,7.779260888923766e-07
492,7.480769340412669e-07
493,7.251016311754465e-07
494,7.475855436386405e-07
495,7.446679797937524e-07
496,7.33534847916088e-07
497,7.407221837291996e-07
498,7.533666877551051e-07
499,7.196099011696497e-07
500,7.473420353320034e-07
501,7.172978722107641e-07
502,7.140641205442343e-07
503,7.196501424809661e-07
504,7.388721035431399e-07
505,7.111455308274876e-07
506,7.087720105841648e-07
507,7.474422822645683e-07
508,7.080412577818504e-07
509,7.098867999385931e-07
510,7.387550349485682e-07
511,8.699593153251563e-07
512,8.090452879583042e-07
513,7.693386046257418e-07
514,7.200815069211968e-07
515,7.622490363381616e-07
516,7.779780061026612e-07
517,7.639838429097596e-07
518,7.440762912088268e-07
519,7.199588728902877e-07
520,7.305358552373475e-07
521,7.380281743791209e-07
522,7.297764265482934e-07
523,7.4436624714907e-07
524,7.088476472314823e-07
525,7.16819578677769e-07
526,7.141538513585543e-07
527,7.291962537407167e-07
528,7.627153012907678e-07
529,7.332996519172643e-07
530,7.138002572912554e-07
531,7.153608711417189e-07
532,8.894260316509903e-07
533,8.222891793195457e-07
534,7.325076672954483e-07
535,7.313705910160325e-07
536,7.186721918835881e-07
537,7.276180412372177e-07
538,7.468938537876128e-07
539,7.650952113578853e-07
540,7.416243210782387e-07
541,7.372967424666191e-07
542,7.156863103051726e-07
