,0
261,4.65216022852717e-06
262,4.709424013369449e-06
263,4.667400364948054e-06
264,4.745945870525856e-06
265,4.630712774888255e-06
266,4.8220845745668346e-06
267,4.632247869229089e-06
268,4.761746346131509e-06
269,4.658551862338023e-06
270,4.9492355155609986e-06
271,4.8055900748581464e-06
272,5.0197505854286076e-06
273,5.28154463902837e-06
274,4.928971996237374e-06
275,5.033877582440143e-06
276,5.069587167115856e-06
277,4.881114580128361e-06
278,4.688842144739618e-06
279,4.791762256975178e-06
280,4.892893935438394e-06
281,4.840083065167599e-06
282,4.924613862307061e-06
283,4.7645094460080574e-06
284,4.702950495337426e-06
285,4.776770773181246e-06
286,4.815528004834675e-06
287,4.775286818303632e-06
288,4.820560813338186e-06
289,4.785788913062543e-06
290,4.829886240922945e-06
291,4.7976214771489816e-06
292,4.865660815157866e-06
293,5.012770353871121e-06
294,4.974819411903522e-06
295,4.823246035336015e-06
296,4.803761809455112e-06
297,4.832131753995272e-06
298,4.790426675231718e-06
299,4.7601239420755e-06
300,5.072244446178038e-06
301,4.849897197473108e-06
302,4.6963465852030534e-06
303,5.07014029828938e-06
304,4.722827294882855e-06
305,4.722755732858604e-06
306,4.775438549213777e-06
307,4.995757597204618e-06
308,4.77603304137698e-06
309,4.905515809819784e-06
310,5.047082445353281e-06
311,4.903951370765445e-06
312,4.718039621730365e-06
313,4.971734690153258e-06
314,4.792677892628223e-06
315,4.70535149739162e-06
316,4.74544504339836e-06
317,4.749273876425292e-06
318,4.828323140448285e-06
319,4.646450965356622e-06
320,4.599581595992954e-06
321,4.648702014495134e-06
322,4.988264799474878e-06
323,4.722210824860487e-06
324,4.581865713526729e-06
325,4.6374739298649475e-06
326,4.602620462702482e-06
327,4.611518247728358e-06
328,4.6823164950461526e-06
329,4.684128638986581e-06
330,4.641108812031698e-06
331,4.598435848573566e-06
332,4.823045701829736e-06
333,4.7577754798202355e-06
334,5.033779550349986e-06
335,4.982688373712018e-06
336,4.733368198126243e-06
337,5.101805439344051e-06
338,4.77942095886104e-06
339,4.688100229020596e-06
340,4.6890738879187025e-06
341,4.818247461369856e-06
342,5.070411130862307e-06
343,4.681780079046888e-06
344,4.758738406018654e-06
345,4.980060734133555e-06
346,4.700522972845617e-06
347,4.945390087197579e-06
348,4.699373679773421e-06
349,4.647390399332837e-06
350,4.75683221077102e-06
351,4.640293743793392e-06
352,4.665970749507069e-06
353,4.69927530743926e-06
354,4.8880083284015954e-06
355,4.904697212501913e-06
356,4.8287941404972166e-06
357,4.731302454297484e-06
358,4.846336490130321e-06
359,4.723844590100133e-06
360,4.796502028590494e-06
361,5.1112112671218895e-06
362,4.725443132420054e-06
363,4.664921376693272e-06
364,4.682758661825648e-06
365,5.037625753680306e-06
366,4.750937527357261e-06
367,4.961027234375584e-06
368,4.729436364481546e-06
369,4.864621620808808e-06
370,4.7243469331304995e-06
371,4.785935841527244e-06
372,4.859876487734191e-06
373,4.776427835099852e-06
374,5.075751494200767e-06
375,4.958289860568337e-06
376,4.841649251165391e-06
377,4.853589956048521e-06
378,4.86860107998436e-06
379,4.83765560908159e-06
380,4.878504643344145e-06
381,4.90828226548991e-06
382,4.8240206374477155e-06
383,4.740124646850897e-06
384,5.045115809912501e-06
385,5.052941147040606e-06
386,4.7623430744116e-06
387,4.7477580467882406e-06
388,4.87128094136104e-06
389,4.794240784581449e-06
390,4.803530644991233e-06
391,4.980326242420716e-06
392,4.832917965796505e-06
393,4.874380187370549e-06
394,4.746129687412283e-06
395,4.8423395094444385e-06
396,5.31636541780018e-06
397,5.246339031423227e-06
398,4.88632577648853e-06
399,5.023721961748781e-06
400,4.9907216925555645e-06
401,4.895134528245156e-06
402,4.87544033311457e-06
403,4.845568331502809e-06
404,4.810509828708409e-06
405,5.025937278530199e-06
406,4.8716823149717224e-06
407,4.806505753888366e-06
408,4.714165884858009e-06
409,4.790187918151863e-06
410,4.903909449153934e-06
411,4.8372549649642275e-06
412,5.131462929345283e-06
413,4.776697961359052e-06
414,4.991922333198771e-06
415,4.790382647986554e-06
416,4.8390092366395215e-06
417,5.031016560195785e-06
418,4.865901977575468e-06
419,4.981752642107523e-06
420,4.831937151468549e-06
421,5.076554534808713e-06
422,4.824895528510454e-06
423,4.850312461712747e-06
424,4.939054469210656e-06
425,4.95526049154372e-06
426,4.778451827660624e-06
427,4.818899209017798e-06
428,4.843343706301512e-06
429,4.75738218135849e-06
430,4.88977267489021e-06
431,4.910777186175055e-06
432,4.865149944498673e-06
433,5.1288888547181465e-06
434,4.848481654354093e-06
435,5.00859773018733e-06
436,5.038974296229963e-06
437,4.95150566341279e-06
438,5.342581239457969e-06
439,5.12307698208576e-06
440,4.925235674085086e-06
441,4.990871316879887e-06
442,5.049845497942761e-06
443,4.964958161622711e-06
444,5.16639436336864e-06
445,5.157172139303436e-06
446,4.991891926961415e-06
447,5.024870953347699e-06
448,4.949217788432992e-06
449,5.128891210830633e-06
450,5.040473573727017e-06
451,4.908948996272442e-06
452,4.89102299953422e-06
453,4.8797070867370785e-06
454,5.3099298245381424e-06
455,5.184301673086972e-06
456,5.021810660756973e-06
457,4.984974129628535e-06
458,5.0243550811949985e-06
459,5.163097766040691e-06
460,5.270731620159524e-06
461,5.057752357584325e-06
462,5.003567652484638e-06
463,5.264634179125059e-06
464,5.161220258463708e-06
465,5.060496333040992e-06
466,5.098055271585991e-06
467,4.999168425356231e-06
468,4.90815041431293e-06
469,4.9123431815121375e-06
470,5.286391170087764e-06
471,5.152760761291701e-06
472,4.951148247431346e-06
473,4.98305785148366e-06
474,5.137282933660976e-06
475,5.081790159575003e-06
476,4.941084451396339e-06
477,5.036663201182695e-06
478,4.944989559437986e-06
479,4.8536765752330874e-06
480,5.407388675572616e-06
481,5.179917634853012e-06
482,5.32331976838279e-06
483,5.128070068831812e-06
484,5.030448369775793e-06
485,5.036041754162094e-06
486,4.9458810790345785e-06
487,4.9482758379932554e-06
488,4.957395727463639e-06
489,5.057585104211244e-06
490,5.006846500744443e-06
491,4.966006214674358e-06
492,4.920898739774269e-06
493,5.326626607613336e-06
494,5.3306920578553355e-06
495,5.007276568731696e-06
496,5.068172432912047e-06
497,4.946249987369811e-06
498,5.000623654695896e-06
499,4.972054231151981e-06
500,4.954828649165973e-06
501,5.486532678680223e-06
502,5.107380418852843e-06
503,5.278636772965535e-06
504,5.019979101512435e-06
505,5.129763143950925e-06
506,4.93850997523434e-06
507,5.037202057971527e-06
508,5.061156943239356e-06
509,5.036694320455327e-06
510,5.2267947150698015e-06
